NAME PHONE ADDRESS VERIFIED
|Car Galaxy Motors in Kalyan City, Mumbai| |(022) 61633818| |Hatkesh Udyog Nagar, Next To More Market, Mira Bhayander Road, Mira Road, Thane - 401107																||| true
|Nikhil Automobiles Ltd in Prabhadevi, Mumbai| |(022) 67305760| |B/1, Dhavalgiri Apartments, Opposite Simran Hotel, Near Peace Park Hotel, Mumbai Pune Highway, New Panvel, Navi Mumbai - 410206																||| true
|Trijjal Motors in Borivali West, Mumbai| |(022) 49183457| |Shop no D-1, Ramchandra Apts., nr. shanti ashram, Borivali West, Mumbai - 400103																||| true
|First Gear Auto Wheels in Kalyan, Mumbai| |(022) 49185848| |Mahalaxmi Mall Unit No- 69 1st Floor, Sector 35, Kamothe, Navi Mumbai - 410209																||| true
|Jain Motors in Kandivali West, Mumbai| |(022) 49181010| |Unit No 1, Near Neelkanth Darshan Tower, Behind Vikas Complex, Kolbad Road, Thane West, Thane - 400601																||| true
|Ekveera Motors in Thane West, Mumbai| |(022) 61639002| |Plot No 16, Near Shamshan Bhumi, Sector 15, Kamothe, Navi Mumbai - 410209																||| true
|Apollo Automobiles in Vashi, Mumbai| |(022) 61427402| |Shop No 9, Shah Complex 4, Plot No 10, Palm Beach Road, Sector 14, Sanpada, Navi Mumbai - 400705																||| true
|Angel Auto World in Mira Road, Mumbai| |(022) 61617743| |Dudhe Corner, Shop No 3, Near HP Gas, Sector 6a, Kamothe, Navi Mumbai - 410209																||| true
|Swastik Car Zone in New Panvel, Mumbai| |(022) 66824023| |Shop No 1, G3 Jadhav Chawl , Pandurang Wadi, Opp Lucky Restaurant, Gm Link Road, Goregaon East, Mumbai - 400063																||| true
|M R Motors in Borivali West, Mumbai| |(022) 49187485| |Shop No 1, Virar Fata, Below Shiv Mandir, Near Novelty Restaurant, Mumbai Ahmedabad Highway, Virar East, Thane - 401305																||| true
|Dadas Automobiles in Kamothe, Mumbai| |(022) 49179440| |B/3, Blossom Park, Opp Malcom Baug, S V Road, Jogeshwari West, Mumbai - 400102																||| true
|Jnb Automobiles in Thane West, Mumbai| |(022) 49170827| |Plot No 10, Ganesh Niwas, Opposite Petrol Pump, Ganjavala Lane, Borivali West, Mumbai - 400092																||| true
|Mohammad Auto Garage in Kamothe, Mumbai| |(022) 61620959| |108, Automotive House, Off Lbs Marg, Bazar Ward, Next To Fauziya Hospital, Kurla West, Mumbai - 400070																||| true
|Hare Krishna Motors in Sanpada, Mumbai| |(022) 61626700| |Mz/2 , Raj Mahal, Next To Indian Bank Near Station, M M Chotani Road, Mahim, Mumbai - 400016																||| true
|Raviraj Cars in Kamothe, Mumbai| |(022) 61428686| |Shop No - 6 , JAI Gurudev Complex , Near Union Bank Of India ATM, Kalher Village , Bhiwandi , Thane West, Thane - 400601																||| true
|Car Galaxy in Thane West, Mumbai| |(022) 49181010| |Unit No 1, Near Neelkanth Darshan Tower, Behind Vikas Complex, Kolbad Road, Thane West, Thane - 400601																||| true
|Carr World in Goregaon East, Mumbai| |(022) 49187410| |Shop No F 4, B/2, Lokmanya Tilak Market, Opposite Apna Bazar, Vashi, Navi Mumbai - 400703																||| true
|Hallmark Multicars Solutions in Virar East, Mumbai| |(022) 61428390| |Shop No 1, Behind Rajni Communication Center, Next To Chamunda Motors, Rambaug Lane, S V Road, Borivali West, Mumbai - 400092																||| true
|Hot Wheels Auto Plaza in Jogeshwari West, Mumbai| |(022) 49185286| |Plot No. 55, Sadanwadi, Nr. Krishna Talkies, Opp. Sharad Industrial Estate, Lake Road, Off. LBS Marg, Bhandup West, Mumbai - 400078																||| true
|OM Motors in Borivali West, Mumbai| |(022) 49187720| |Shop No 3 & 4, Opposite V J Honda Shantinagar, Kalyan Ambernath Road, Ulhasnagar No 3, Thane - 421003																||| true
|Automotive Manufacturers Pvt Ltd in Kurla West, Mumbai| |(022) 49183738| |B-19, Plot No 862, Ahinsa Chs, Sector 8, Charkop, Near Akashara High School, Next To MTNL Building, Kandivali West, Mumbai - 400067																||| true
|Grand Prix Motors in Mahim, Mumbai| |(022) 49179673| |Shop No 39, Galaxy Height, Near ICICI Bank, Link Road, Goregaon West, Mumbai - 400062																||| true
|Car Galaxy Motors in Kalyan City, Mumbai| |(022) 49183163| |Plot No 431, Katra Bhavan, Behind Bombay Blues, Next To Emly Apartment, 15th Road, Linking Road, Bandra West, Mumbai - 400050																||| true
|Car Galaxy Motors in Kalyan City, Mumbai| |(022) 49176554| |Near Kon Gaon Gram Panchayat Office Kalyan Bhiwandi Road, Kon Gaon, Opp Applewood Furniture, Kalyan, Mumbai - 421304																||| true
|Ekveera Motors in Thane West, Mumbai| |(022) 61621298| |Shop No .-4,Siddhivinayak Bldg,Plot No .-29a, Near Satara Plaza, Sector-19c, Vashi, Navi Mumbai - 400703																||| true
|Jnb Automobiles in Thane West, Mumbai| |(022) 67303807| |Shop No 264/265, Vaswani Chambers, Near Nissan Showroom, Opposite, Old Passport Office, Dr Annie Besant Road, Prabhadevi, Mumbai - 400025																||| true
|Rishel Motors in Mulund West, Mumbai| |(022) 61426357| |Shop No 1/ 2/ 3, Ankit Apartment, Opp Panchvati Hotel, Ambadi Road, Vasai Road West, Thane - 401202																||| true
|Auto Pro in Vashi, Mumbai| |(022) 49172281| |T No 5/41, Gala No 2, Near Prabhodhan Ground, Siddharth Nagar, Road No 2, Goregaon West, Mumbai - 400104																||| true
|Trijjal Motors in Borivali West, Mumbai| |(022) 71041306| |Shop No 4/5/6/7, Shree Gajanand Palace Society, Sarvodaya Nagar, Opposite Govind Vihar, Badlapur, Thane - 421504																||| true
|Shah car care in Bhandup West, Mumbai| |(022) 71040893| |Shop No.3, Fiji Bldg, Near Hiranandani Hospital, G L Compound, Powai, Mumbai - 400076																||| true
|M S Motors in Ulhasnagar No 3, Mumbai| |(022) 67732934| |4 Saraswati Apartment, Near Gokul Restaurant, Rokadia Lane, Borivali West, Mumbai - 400091																||| true
|Anand Motors in Kandivali West, Mumbai| 8652276767 |3, Suryamukhi Chs No 26, Shashtri Nagar, Off New Link Road, Goregaon West, Mumbai - 400104																||| true
|Fantasy Car Decor in Goregaon West, Mumbai| 9867601000 |Opp Star Bazaar, New Link Road, Andheri West, Mumbai - 400053																||| true
|Oberai Suspension in Bandra West, Mumbai| |(022) 28552440| |Shop 1,Bc Golden Nest, Near Balaji Hospital, Mira Bhayander Road, Mira Road, Thane - 401107																||| true
|First Gear Auto Wheels in Kalyan, Mumbai| |(022) 28552440| |Shop No 1, Bc, Golden Nest, Mira Bhayander Road, Bhayandar East, Thane - 401105																||| true
|Apollo Automobiles in Vashi, Mumbai| |(022) 43030505| |Plot No 194, Arvind Chambers, Opposite Bisleri Factory & Diagonally Gold Spot Factory, Western Express Highway, Andheri East, Mumbai - 400069																||| true
|Nikhil Automobiles Ltd in Prabhadevi, Mumbai| 9664490000 |Cts 647/648, G-1, Durolite House, Opposite Tanishq Showroom & Laxmi Industrial Estate, New Link Road, Andheri West, Mumbai - 400053																||| true
|3G Auto in Vasai Road West, Mumbai| |(022) 66776699| |Navnit House, Gokul Nagar, Beside Royal In Hotel, Mumbai Agra Road, Thane West, Thane - 400601																||| true
|Vegas Cars and Bikes in Goregaon West, Mumbai| |(022) 32986668| |Shop No 6 Solanki Plaza, Near Amar Punjab Hotel, Louiswadi, Thane West, Thane - 400601																||| true
|Reliable Motors in Badlapur, Mumbai| |(022) 27672841| |D/229, Opposite Tata Press Bus Stop, Near London Pilsner, MIDC,TTC Industrial Area, Mumbai Pune Highway, Nerul, Navi Mumbai - 400706																||| true
|Car Bazaar India in Goregaon West, Mumbai| |(022) 42578999| |Ground Floor, Sanjar Enclave, Opposite Milap Cinema,Near Shoppers Stop, Below Shree Balaji Banquet, S V Road, Kandivali West, Mumbai - 400067																||| true
|Shree Balaji Cars & Properties in Powai, Mumbai| |(022) 66819000| |Plot No B/27, Opposite Telephone Exchange, Main Road, Wagle Industrial Estate-Thane West, Thane - 400604																||| true
|J V H Motors in Borivali West, Mumbai| |(022) 66123725| |4, Lucky Industrial Estate, Off S V Road, Near Kamat Club, Udyog Nagar, Vinod Sanghi Road, Goregaon West, Mumbai - 400062																||| true
|Car Bazaar in Goregaon West, Mumbai| |(022) 28759111| |Nr Piramal Nagar, S V Rd, Goregaon West, Mumbai - 400062																||| true
|7 Drives The MultiCar Shop in Andheri West, Mumbai| |(022) 67743777| |Plot No 257, Near Shroffs Eye Hospital & Movie Time Cinema, Behind Shoppers Stop, S V Road, Bandra West, Mumbai - 400050																||| true
|Audi Mumbai West in Andheri West, Mumbai| |(022) 61288888| |Plot No B/74, Near Kamgar Hospital, Next To Burlington Factory, Road No 33, Wagle Industrial Estate-Thane West, Thane - 400604																||| true
|Navnit Motors Pvt Ltd in Bandra East, Mumbai| |(022) 66835555| |7, Swastik Park, Ground Floor, Laxmi Narayan Building, Below Allahabad Bank, Sion Trombay Road, Chembur East, Mumbai - 400071																||| true
|Vailankanni Enterprises in Mira Road, Mumbai| |(022) 67398787| |11th Floor, Vishwaroop IT Park, Sector No 30 A, Vashi, Navi Mumbai - 400703																||| true
|Vailankanni Enterprises in Bhayandar East, Mumbai| |(022) 27721699| |Plot No 11 And 12, Sector No 1, Near L P Bus Stand, Besides MRF Showroom, Nerul, Navi Mumbai - 400706																||| true
|Sai Service Station Ltd (Showroom) in Andheri East, Mumbai| |(022) 40969000| |A/102, 1st Floor Business Square, Solitaire Corporate Park, Andheri Kurla Road, Chakala-Andheri East, Mumbai - 400093																||| false
|Renault India Pvt Ltd (Showroom) in Andheri West, Mumbai| |(022) 66904444| |1, Udyog Kshetra, Near Nirmal Lifestyle, Diagonally Opposite To Fortis Hospital, Mulund Goregaon Link Road, Mulund West, Mumbai - 400080																||| false
|Navnit Motors Pvt Ltd (Showroom) in Thane West, Mumbai| |(022) 67424412| |Near Indian Oil Petrol Pump, S V Road, Parekh Nagar-Kandivali West, Mumbai - 400067																||| false
|G3 Motors Ltd in Kandivali West, Mumbai| |(022) 23803423| |11-C, Giri Kunj, Near Flyover, N S Patkar Marg, Girgaon Chowpatty, Mumbai - 400007																||| false
|Millennium Toyota in Wagle Industrial Estate-Thane West, Mumbai| |(022) 67292000| |Dalmiya Estate,Opp P & T Colony, Godown D Nahur Rd, Mulund West, Mumbai - 400080																||| false
|Linkway Honda (Showroom) in Goregaon West, Mumbai| |(022) 27630885| |Plot No D 232, Opposite D Y Patil Stadium, TTC Industrial Area, Mumbai Pune Highway, Nerul, Navi Mumbai - 400706																||| false
|Patel Auto in Goregaon West, Mumbai| |(022) 28947400| |Ground Floor, Shree Kedarnath Co Operative Housing Society Ltd, Shivdham Complex, Opposite Gokulanand Hotel, Overipada, Western Express Highway, Dahisar, Mumbai - 400068																||| false
|Prime Auto Sales in Thane West, Mumbai| |(022) 40200100| |Shop No 5, 6&7, Building No 55, Corporate Avenue, Sakinaka, Opposite Saki Vihar Telephone Exchange, Saki Vihar Road, Andheri East, Mumbai - 400072																||| false
|Excell Autovista Pvt Ltd in Bandra West, Mumbai| |(022) 33244444| |Ground Floor, Lakshachandi Tower, Near Kandivali Flyover, S V Road, Kandivali West, Mumbai - 400067																||| false
|Spectra Motors Ltd in Wagle Industrial Estate-Thane West, Mumbai| |(022) 662999| |Plot No 66, Kolkhe Village, Near Palaspe Phata, Opposite Bharat Petrol Pump, Old Mumbai Pune Highway, Panvel, Navi Mumbai - 410206																||| false
|Wasan Ford (Showroom) in Chembur East, Mumbai| |(022) 24054056| |Ground Floor, D Wing, Om Trimurti Tower, Chunabhatti, Sion Chembur Service Road, Sion, Mumbai - 400022																||| false
|Automotive Exchange Pvt Ltd in Vashi, Mumbai| |(022) 66810000| |Ashirwad Bungalow, Opposite Maitri Park & Near R K Studio, Sion Trombay Road, Chembur East, Mumbai - 400071																||| false
|Bhavna Ford (Showroom) in Nerul, Mumbai| |(022) 67691234| |Z5, Flower Valley Commercial Complex, Eastern Express Highway, Service Road, Thane West, Thane - 400601																||| false
|Hyundai Motors India Ltd (Regional Office) in Chakala-Andheri East, Mumbai| |(0250) 2332728| |Shop No 5/6, Ground Floor, Kuber Apartments, BRIJ Bhavan, Ambadi Road, Vasai Road West, Thane - 401202																||| false
|Krishna Motors in Mulund West, Mumbai| |(022) 25220101| |25, Bezzola Complex, Opposite Suman Nagar, Sion Trombay Road, Chembur East, Mumbai - 400071																||| false
|Excell Autovista Pvt Ltd in Parekh Nagar-Kandivali West, Mumbai| |(022) 49180617| |Shop No 2,Winder Mere, Opp Meera Tower, Near Oshiwara Police Station, New Link Road, Andheri West, Mumbai - 400053																||| false
|Sah & Sanghi Auto Agencies Pvt Ltd (Showroom) in Girgaon Chowpatty, Mumbai| |(022) 28655858| |La-Royale, Gr Flr, Shankar Ln, Kandivali (W), M-67, Next To Agrwal High School, Shankar Lane, Kandivali West, Mumbai - 400067																||| false
|L A Motors in Mulund West, Mumbai| |(022) 28787373| |Malad West, Mumbai - 400064																||| false
|Maruti True Value in Nerul, Mumbai| |(022) 22154141| |125,Shop No.7,Hampton Court, near colaba post office, Wodehouse Road, Colaba, Mumbai - 400005																||| false
|Bhatti Motors Pvt Ltd in Nerul, Mumbai| |(022) 27457952| |Shop No 8, Plot No 123, Gurukrupa Bldg, Opp MTNL Office, MTNL Road, Panvel, Navi Mumbai - 410206																||| false
|Sai Auto Hyundai (Showroom) in Dahisar, Mumbai| |(022) 24813335| |48 Atria Millenium Mall, Opposite Poonam Chambers, Next To Nehru Planetorium, Dr Annie Besant Road, Worli, Mumbai - 400018																||| false
|Autocreate Wheels Pvt Ltd (Showroom) in Andheri East, Mumbai| |(022) 26465900| |1, Solanki Palace, Off S V Road, Opp Hanuman Mandir, 5th Road, Khar West, Mumbai - 400052																||| false
|Shivam Autozone India Pvt Ltd (Showroom) in Kandivali West, Mumbai| |(022) 67022450| |4 Vasant Building, Next To Regency Hotel, Professsor N S Phadke Marg, Andheri East, Mumbai - 400069																||| false
|Wasan Toyota (Showroom & Workshop) in Panvel, Mumbai| 9223911111 |Pimpalghar Near Goa Naka, Bhiwandi Kalyan Road, Bhiwandi, Thane - 421302																||| false
|Gian Motors (Showroom) in Sion, Mumbai| |(022) 24361250| |53, Dutta Bhuvan, Near Portugese Church, V Manjrekar Lane, Gokhale Road North, Dadar West, Mumbai - 400028																||| false
|4 Wheel World in Chembur East, Mumbai| |(022) 67341111| |Kolkhe Village, Palskha Pata, Old Mumbai Pune Road, New Panvel, Navi Mumbai - 410206																||| false
|Car Galaxy in Thane West, Mumbai| 9821335045 |1/G Rushabh Chambers, Opp Marol Fire Brigade, Makwana Road, Andheri East, Mumbai - 400059																||| false
|Angel Auto World Pvt Ltd in Vasai Road West, Mumbai| 9867487242 |Bdd Chawl No94, Opposite Ambedkar Maidan, Worli, Mumbai - 400018																||| false
|Madan Motors (Showroom & Workshop) in Chembur East, Mumbai| |(022) 66931314| |Shop No 2, Blossom Park, Near Malcom Baug, S V Road, Jogeshwari West, Mumbai - 400102																||| false
|M A Car Studio in Andheri West, Mumbai| |(022) 41739999| |301, 3rd Floor, Landmark Arcade, Above JMD Skoda, Louis Wadi, Eastern Express Highway, Thane West, Thane - 400601																||| false
|The Sambhav Motors in Kandivali West, Mumbai| |(022) 41419292| |Unit No 4, Banking Complex 2,Plot No. 9 & 10, Opp. Dana Bazaar Gate No. 3, Sector 19a, Vashi, Navi Mumbai - 400705																||| false
|Caravan Car Dealers in Malad West, Mumbai| |(022) 28193076| |Shop No 6, Vinee Appt, Opp Chandulal Park, Station Road, Bhayandar West, Thane - 401101																||| false
