NAME PHONE ADDRESS VERIFIED
|Dynamic Technology in Rohini Sector-7, Delhi| |(011) 66261539| |A 1/122, Opp. M2k Cinema, Rohini Sector-7, Delhi - 110085																||| true
|Advance Info Distributors Pvt Ltd in Raj Nagar, Delhi| |(011) 66582679| |35/4,Ground Floor, Near Fire Station & Opposite Indian Overseas Bank, Shankar Road, Raj Nagar, Delhi - 110060																||| true
|International Business Computers in Dwarka, Delhi| |(011) 66724716| |S-44, 2nd Floor, Manish Global Mall, Opposite Mount Carmel School, Dwarka, Delhi - 110075																||| true
|Sonal Infosoft India Pvt Ltd in Nehru Place, Delhi| |(011) 66532124| |B 35, Basement, Near Acharyashree Bhikshu Hospital, Moti Nagar, Delhi - 110015																||| true
|Mittal Agencies in Uttam Nagar, Delhi| |(011) 66444502| |D-118,Fateh Nagar, Near Bikanerwala, Jail Road, Delhi - 110058																||| true
|TJS Lapcare in Moti Nagar, Delhi| |(011) 66432349| |J-1/13, Opposite Tikona Park, Khirki-Malviya Nagar, Delhi - 110017																||| true
|Advance Info Distributors Pvt Ltd in Jail Road, Delhi| |(011) 66358165| |C-6/232, Near Jain Mandir, Yamuna Vihar, Delhi - 110053																||| true
|Digital Zone in Kamla Nagar, Delhi| |(011) 47323132| |Shop No 2 , Ground Floor, D Mall, opposite Netaji Subhash Place Metro Station, Pitampura, Delhi - 110034																||| true
|Shailey It Solution in Khirki-Malviya Nagar, Delhi| |(011) 66440936| |115,Priya Enclave, Near Karkardooma Court, Karkardooma, Delhi - 110092																||| true
|Wizard Digitek Computers Pvt Ltd in Yamuna Vihar, Delhi| |(011) 66583253| |Dp-78,Maurya Enclave, Nr  N D Mkt,Nr TV Tower, Pitampura, Delhi - 110088																||| true
|Sony Center in Pitampura, Delhi| |(011) 66538372| |F - 480, Jaitpur Extn, Part 2, Near Khajoor Masjid, Badarpur, Delhi - 110044																||| true
|Arrow Informatic in Karkardooma, Delhi| |(011) 67777936| |Rama Park, Near Pipal Chowk, R- block, Uttam Nagar, Delhi - 110059																||| true
|Integral Computer Limited in Kalkaji, Delhi| |(011) 66733516| |RZ--110, Manas Kunj, Uttam Nagar, Nr Arya Samaj Road Gurudwara new delhi, gurudwara, Uttam Nagar, Delhi - 110059																||| true
|C BOT Computer in Pitampura, Delhi| |(011) 66217559| |G-37,Vishwasadan Building, Near Satyam Cinema, Janakpuri District Centre, Delhi - 110058																||| true
|Complete Computer Solution in Badarpur, Delhi| |(011) 66735603| |P-155, civil lines, Old judicial complex, near sky city hotel, Main jharsa road, Gurgaon, Gurgaon - 122001																||| true
|Laptop Hub Rise & Lead India Pvt Ltd in Uttam Nagar, Delhi| |(011) 66733760| |#5,AKD Tower, Akd tower, Old delhi gurgaon road, Gurgaon Sector-14, Gurgaon - 122001																||| true
|Sunrise Infotech in Uttam Nagar, Delhi| |(011) 66737311| |Rz-2; SYNDICATE ENCLAVE; DABRI MOD, Opposite C-3 Janakpuri, Dabri, Delhi - 110045																||| true
|Micro Computers in Janakpuri District Centre, Delhi| |(011) 66737962| |B 2/35, Ground Floor, Janakpuri, Delhi - 110058																||| true
|ALFA INFOTECH in Gurgaon, Delhi| |(011) 66583162| |D -144, Lajpat Nagar I-Lajpat Nagar, Delhi - 110024																||| true
|C 2 C computers in Gurgaon Sector-14, Delhi| |(011) 66266592| |C-25/13 1st Flr, Connaught Place, Delhi - 110001																||| true
|Bison Technologies PVT LTD in Vikaspuri, Delhi| |(011) 66739607| |H-66, 1st Floor, Noida Sector-9, Noida - 201301																||| true
|Balaji Electronics in Dabri, Delhi| |(011) 66729094| |B-11, Basement, Gupta Tower 2, Near Pvr Cinema, Vikaspuri, Delhi - 110018																||| true
|Digi World in Janakpuri, Delhi| |(011) 66435709| |743-44, Arjun Nagar, Street No. 2, Gurgaon, Gurgaon - 122001																||| true
|Pipal Mart Discount E Retailer in Lajpat Nagar I-Lajpat Nagar, Delhi| |(011) 66364783| |V 33, Near Patel Nagar Police Station, Balraj Khanna Marg, West Patel Nagar, Delhi - 110008																||| true
|International Business Computers in Connaught Place, Delhi| |(011) 66730637| |Office No.18, 2nd Floor, Prem Palace, Hukum Singh Market, Atta, Near Vinayak Hospital, Noida Sector-27, Noida - 201301																||| true
|UCO Computer Services in Noida Sector-9, Delhi| |(011) 66737690| |2230 lodhi road, Lodhi colony, Nehru Place, Delhi - 110019																||| true
|Unitech Computer in Vikaspuri, Delhi| |(011) 66736046| |29e/c,Ward No.1,Lakshya Apartment, Mehrauli, Delhi - 110030																||| true
|Compunet Computer Networking Solutions in Gurgaon, Delhi| |(011) 66585289| |Bungalow No 2, Opp Metro Pillar No-229, West Patel Nagar, Delhi - 110008																||| true
|Guru Kirpa Electronics in West Patel Nagar, Delhi| |(011) 66737692| |C-30 1st Floor, Near Kamal Restaurant, Madhu Vihar, Indraprastha Extension, Delhi - 110092																||| true
|City Technologies in Noida Sector-27, Delhi| |(011) 66437384| |395, 1st Floor, Sant Ngr, East Of Kailash, Delhi - 110065																||| true
|Vinayak infotech & computers( Basant Anand Group) in Nehru Place, Delhi| |(011) 66441830| |Dda Building No 5 F111, Metro Piller No 580, District Centre, Janakpuri, Delhi - 110058																||| true
|Genesis Technologies in Mehrauli, Delhi| |(011) 66537644| |4882-85, Shop No 1 ,Regharpura, Near Khalsa College, Gali No. 41, Karol Bagh, Delhi - 110005																||| true
|Digital World in West Patel Nagar, Delhi| |(011) 66728530| |459,Ground Floor, Near Govt Dispensry, Chirag Delhi, Delhi - 110017																||| true
|Sunshine Systems IT Solution in Indraprastha Extension, Delhi| |(011) 66226637| |F-205 2nd Floor, Commercial Complex, D.a.v School ,Building Name-Ashish-1, Sreshtha Vihar, Delhi - 110092																||| true
|Absolute Infotech in East Of Kailash, Delhi| |(011) 66266658| |Shop No. 1, Basement, Opp Air Force School, Near Hotel League, Old Delhi Gurgaon Road, Gurgaon Sector-14, Gurgaon - 122001																||| true
|New Delhi Data Point Pvt Ltd in Janakpuri, Delhi| |(011) 66533231| |216 A, 2nd Floor,Devika Tower, Nehru Place, Delhi - 110019																||| true
|Sai Ganesh Electronics in Karol Bagh, Delhi| |(011) 66728420| |Shop No. 15, Near To Nirman Vihar Metro Station, Aggarwal Chamber 4, Shakarpur, Delhi - 110092																||| true
|Sigma Computers & Consultants in Chirag Delhi, Delhi| |(011) 66729620| |582, 2nd Floor, Opposite APEX Institute Of Management, Main Road, Chirag Delhi, Delhi - 110017																||| true
|Pioneer Technologies Pvt Ltd in Rajendra Place, Delhi| 9250363630 |288a,west guru angand nagar, near radhu palace, Lakshmi nagar, Vikas Marg, Delhi - 110092																||| true
|National Computers in Sreshtha Vihar, Delhi| |(011) 66739380| |A-3/315 gf, Opp bp petrol pump, Main road, Paschim Vihar, Delhi - 110063																||| true
|Abby Solutions in Gurgaon Sector-14, Delhi| |(011) 66362160| |205, Hemkunt Chambers, Building No- 89 2nd Floor, Above HDFC Bank & Oriental Bank of Commerce, After Crossing Modi Tower Front Car Parking, Nehru Place, Delhi - 110019																||| true
|Integral Computer Limited in Kalkaji, Delhi| |(011) 66585262| |8, Vill Sahipur, Shalimar Bagh, Delhi - 110088																||| true
|Third Shoppee Pvt Ltd in Nehru Place, Delhi| |(011) 66723351| |S-362,Greater Kailash Part-II, Near G K II M Block Market, Greater Kailash, Delhi - 110048																||| true
|M tek computers in Shakarpur, Delhi| |(011) 66531198| |G F-7,Antriksh Bhawan, K G Marg, Connaught Place, Delhi - 110001																||| true
|M.S. Technologies in Chirag Delhi, Delhi| |(011) 66728822| |Da-222, Shalimar Bagh, Delhi - 110088																||| true
|Kiran system in Vikas Marg, Delhi| |(011) 66360051| |D-154, Near Courtesy Honda Showroom, Okhla, PH-I, Okhla Industrial Area Phase I, Delhi - 110020																||| true
|Micronix infosolutions ltd in Paschim Vihar, Delhi| |(011) 66430455| |Eg-15, Main Mkt, Nr Nariana, Inderpuri, Delhi - 110012																||| true
|Pratap Enterprises Computer Station 247 in Dwarka, Delhi| |(011) 66736849| |P 13 Pandav nagar Acharya niketan market, Mayur Vihar Phase I, Delhi - 110091																||| true
|Digitech Infosys in Nehru Place, Delhi| |(011) 66583144| |Sco-332, 3rd Floor, Aap Ka Bazar, Gurudwara Rd, Gurgaon, Gurgaon - 122001																||| true
|IT Solutions in Shalimar Bagh, Delhi| |(011) 66532196| |30/31 Sher Singh Palace, Near Opulent Mall, Gt Road, Chaudhary More, Ghaziabad - 201001																||| true
|Interlink Information System PVT LTD in Greater Kailash, Delhi| |(011) 66728989| |2376/4, Raja Park, Near Hanuman Mandir, Rani Bagh, Delhi - 110034																||| true
|Binary Innovations in Connaught Place, Delhi| |(011) 66224166| |C-216, Near Noida Stadium, Noida Sector-10, Noida - 201301																||| true
|Santek Peripherals Pvt Ltd in Noida Sector-27, Delhi| |(011) 66730809| |Shop No 60 & 84, Huda Market, Near SBI ATM, Gurgaon Sector-4, Gurgaon - 122001																||| true
|S R Computers in Shalimar Bagh, Delhi| |(011) 66361629| |B-19, Namdhari Chambers, Desh Bandhu Gupta Road, Karol Bagh, Delhi - 110005																||| true
|Harcomp Computers in Okhla Industrial Area Phase I, Delhi| |(011) 66727166| |707g, Nyay Khand 2, Opp Big Bazaar, Indirapuram, Ghaziabad - 201014																||| true
|Malhotra Computech in Inderpuri, Delhi| |(011) 66225279| |F 104,1st Flr, Aditya Cplx, Near Dwarka Central Mkt Sec-6, Dwarka Sector-6, Delhi - 110075																||| true
|Lenovo Exclusive Outlet in Mayur Vihar Phase I, Delhi| |(011) 66361680| |311 Aggarwal Arcade Lsc Cu Block, Pitampura, Delhi - 110034																||| true
|K B Technologies in Gurgaon, Delhi| |(011) 66217263| |G-3/198, Near Dda Market, Rohini Sector-16, Delhi - 110085																||| true
|Laptop Bazar in Chaudhary More, Delhi| |(011) 66437274| |F-16 Krishna Apra Plaza, Opp Shipra Mall, Indirapuram, Ghaziabad - 201014																||| true
|Aman Computer Shoppe in Rani Bagh, Delhi| |(011) 66437274| |F-16 Krishna Apra Plaza, Opp Shipra Mall, Indirapuram, Ghaziabad - 201014																||| true
|Total Computer Solutions in Noida Sector-10, Delhi| |(011) 66736609| |GF 23 - LG 9 Paramount Spectrum, Crossing Republik, Ghaziabad - 201016																||| true
|Saitech Computers in Gurgaon Sector-4, Delhi| |(011) 66363217| |E-13, Main 100 Feet Road,Jyoti Colony, Shahdara, Delhi - 110032																||| true
|Infinity Computer in Laxmi Nagar, Delhi| |(011) 67778245| |31 Lower Ground Bd Chamber 10/54, Near Karol Bagh Police Station, Db Gupta Road, Karol Bagh, Delhi - 110005																||| true
|RBM Retail.Com in Gurgaon, Delhi| |(011) 66444979| |103b, Erose Apartment 56, Near Central Bank, Nehru Place, Delhi - 110019																||| true
|I M Enterprises in Karol Bagh, Delhi| |(011) 66721472| |I-1/24, Phase-1, Near HDFC ATM, Budh Vihar, Delhi - 110086																||| true
|Mega Cyber Technologies in Indirapuram, Delhi| |(011) 66356009| |105, Kundan House, Nehru Place, Delhi - 110019																||| true
|K G Computer Systems in Dwarka Sector-6, Delhi| |(011) 66727102| |F-4/236, Near BJP office, Sec-16, Rohini, Delhi - 110085																||| true
|Adobe Infotech in Pitampura, Delhi| |(011) 66728386| |E-2/258, Near Metro Station,Opp.-Pillar No.-163, Main road, Shastri Nagar (N), Delhi - 110052																||| true
|Total E Techno Solutions in Rohini Sector-16, Delhi| |(011) 66738257| |Shop No-8, Opposite New Green Field School, Ignou Road, Saiyad Ul Ajaib, Delhi - 110030																||| true
|P H Infotech in Indirapuram, Delhi| 9811524577 |B-85,Rishi Nagar, Behind Syndicate Bank, Chawla Colony, G.T. Road, NH-2, Ballabgarh, Faridabad - 121004																||| true
|Dawars open  world in New Railway Road, Delhi| |(011) 66430144| |Shop No 118-B,Om Subham Plaza, Sco-90-91, Faridabad Sector-16, Faridabad - 121002																||| true
|Mehta Peripherals & Computers in Shahdara, Delhi| |(011) 66435709| |743-44, Arjun Nagar, Street No. 2, Gurgaon, Gurgaon - 122001																||| true
|Sage Infotech Pvt Ltd in Darya Ganj, Delhi| |(011) 66730637| |Office No.18, 2nd Floor, Prem Palace, Hukum Singh Market, Atta, Near Vinayak Hospital, Noida Sector-27, Noida - 201301																||| true
|Analog Comtech Pvt Limited in Nehru Place, Delhi| |(011) 66739607| |H-66, 1st Floor, Noida Sector-9, Noida - 201301																||| true
|Computer Baazar in Indirapuram, Delhi| |(011) 66736136| |i173,2nd flr,lalita park,gali no-31, Laxmi Nagar, Delhi - 110092																||| true
